0.43062,2.7442,0.92368,0.74207,0.87422,1.3155,3.1599,1.7328,0.21157,1.4504,0.85458,2.3381,1.0154,1.3036,0.86624,0.85946,2.0328,1.9213,1.7517,1.7925,1.4367,2.1127,1.4905,5.7119,0.74337,1.454,1.3134,2.0422,0.27636,1.7396,0.8759,1.2528,1.1389,0.7838,0.44701,1.4127,1.8765,0.94928,2.8405,0.74672,5.193,1.522,1.4402,1.5557,2.331,0.58917,1.9785,0.75948,1.1893,3.0007,0.71705,1.2245,2.3303,0.65137,1.5536,0.52471,0.63164,1.1271,1.177,2.3976,3.3191,1.5037,1.5123,0.48082,2.1124,1.4653,1.2431,2.2232,0.98317,0.93908,1.3254,1.135,2.4798,1.4261,1.4888,1.7394,1.0182,1.4886,0.9128,1.709,5.4981,0.39924,1.2667,1.3224,1.354,1.3759,3.27,1.4261,2.7219,0.54411,1.3852,2.2039,1.2163,1.0372,1.4875,3.3161
0.5701,0.73719,0.51298,1.0049,0.80157,1.7857,2.0444,1.6558,0.49278,0.44936,1.2509,2.757,1.5226,0.87466,0.66586,1.5705,1.3132,1.5329,2.81,2.6567,2.1787,2.6478,1.4155,5.0325,0.94363,1.9079,1.7831,0.96317,0.53515,1.6668,0.80263,4.0007,0.58022,0.71327,0.35582,1.2889,0.62814,0.95357,2.3228,1.2747,3.9369,1.328,0.39641,0.97823,1.4959,0.39903,1.7127,0.9042,1.3474,3.0951,2.1795,1.5357,2.1923,0.24646,2.575,0.93001,1.0048,1.484,1.9393,1.4919,2.2995,1.6208,1.0117,1.1439,0.8045,1.2517,0.4034,3.404,0.46461,0.87659,1.468,0.89797,1.0501,1.0738,1.0188,1.8129,1.5773,0.83698,1.3406,2.1135,5.5158,1.2922,1.399,1.378,1.2297,0.5646,3.874,1.0738,1.6037,0.73745,0.973,1.0662,1.0596,1.3351,1.2106,2.3673
1.6346,0.72227,0.99691,0.36013,0.34814,1.8607,2.362,1.6259,0.91514,1.1071,1.9243,1.5304,0.7661,0.88538,0.74729,0.59672,1.0058,1.0206,2.1883,3.0397,2.4041,2.1944,1.1448,5.1926,0.60762,1.2119,1.0868,1.1149,0.58,0.69773,0.82633,2.564,0.61161,1.0641,0.90827,1.8079,1.0788,1.0787,3.0849,0.89938,4.5071,1.9746,0.522,1.8124,2.1848,1.0418,0.96482,1.6602,1.4148,3.3671,0.96915,1.2235,4.0901,0.46928,1.5097,1.8434,0.91163,0.96137,1.5154,2.2246,1.7239,1.1171,0.83186,1.5465,0.65402,1.181,1.2195,1.7697,1.0679,1.0546,1.5708,1.3597,1.1108,1.3673,1.2999,1.3732,1.3397,0.72388,1.8409,1.6903,4.7128,1.46,0.62542,0.84393,2.53,0.61644,2.303,1.3673,1.4715,0.98547,1.1391,0.59676,0.5383,0.61963,1.2707,3.572
0.61664,1.8327,0.6194,1.5146,0.5606,1.0243,3.2639,2.0042,1.4224,1.2303,1.9961,0.40455,0.74877,2.2044,1.1371,2.2873,0.76533,1.4244,1.8369,1.6163,0.9406,1.6033,1.9266,6.8162,1.1576,1.288,1.6505,1.3742,0.76404,0.89809,0.71563,1.5632,0.86757,0.59893,1.3568,2.0886,1.8984,0.61029,1.9446,1.366,4.019,0.73896,0.92135,0.6771,1.2595,1.7419,0.82643,2.1563,1.8976,3.9978,1.049,1.4362,4.4679,0.42829,1.9613,1.1478,0.41173,2.0111,1.3194,2.7196,2.0886,1.4824,1.5075,0.92726,0.71485,1.13,1.0712,2.8781,1.2475,0.68265,2.176,0.72753,1.5515,1.3778,1.0692,1.2653,1.4724,1.8263,1.1812,2.1235,5.4151,0.84451,0.68422,3.0252,1.7603,0.76942,4.464,1.3778,1.3082,1.0289,1.3563,1.0844,0.79631,1.0137,2.5125,2.5781
0.62132,1.7092,0.95105,1.2359,0.9241,0.84231,4.2417,1.6386,0.87281,0.63,2.0265,0.71696,0.71355,0.91964,1.3204,0.75911,1.0421,1.3622,1.1292,1.3091,1.1159,2.4311,1.2084,5.9165,0.82428,1.8683,1.4092,1.0657,1.5505,0.71447,1.1888,1.2147,0.77732,0.9405,0.79387,1.4892,2.0127,0.74048,3.1449,0.59328,4.794,2.6185,0.63307,0.84557,1.3182,2.5513,1.2275,1.1862,2.8449,2.0137,1.7621,1.9427,3.0708,0.53746,1.2188,0.66775,0.74921,1.0821,0.90792,2.51,2.8349,1.0101,1.5603,0.58204,1.0633,1.3357,0.7874,1.8162,0.39401,1.4942,1.6884,1.4665,0.86592,1.9354,0.77542,1.683,1.3524,0.80679,1.8697,1.25,6.1213,1.5321,0.71386,1.1441,1.7915,1.4204,2.9615,1.9354,1.4321,1.0119,1.2834,1.1203,0.8138,0.51396,1.528,4.7153
1.7329,1.2132,0.4433,0.62244,0.52268,1.6744,2.5395,2.2774,1.2603,0.60421,1.2446,1.0409,0.62576,1.9569,0.82564,1.3425,1.2351,1.1705,0.9202,2.7124,3.6787,1.4012,0.55596,5.3007,1.5358,1.9141,1.2797,1.2827,1.0091,0.95931,0.98599,1.8412,1.2606,0.81429,0.61105,0.43515,2.1965,0.60128,2.4389,0.32963,3.8195,1.1371,1.1378,0.30719,1.081,1.8446,0.39817,1.8382,1.3104,1.9576,1.676,1.6605,2.5423,0.24917,0.97267,0.72822,0.70185,0.87245,1.2639,2.5249,2.3173,1.1476,0.98678,0.66306,0.6658,0.67455,1.2712,1.2222,0.56278,0.94922,1.7208,0.68769,1.1844,2.0945,1.8014,1.5751,1.2208,1.1192,0.59037,2.17,6.5055,1.321,0.93593,1.0208,0.73349,0.58597,2.2359,2.0945,1.571,0.84869,1.5951,0.75685,0.78118,0.71105,1.5268,3.1228
0.82346,1.7204,1.3541,0.74808,0.84139,2.0305,2.8039,2.7718,1.4112,1.631,1.1076,1.5572,0.92312,1.1032,0.73609,1.7144,0.73747,1.2468,2.1962,3.637,2.272,2.0604,1.3827,7.4101,0.54599,1.5928,1.4528,1.7105,1.0095,0.6828,1.1992,1.2881,0.40341,0.85091,2.3028,1.2274,1.4344,0.5729,2.5576,0.69992,4.5048,1.4397,0.64558,0.6155,2.0978,1.2081,1.2919,1.9412,0.70872,2.0416,1.8564,0.76881,4.2375,0.53994,0.78104,0.89299,0.31389,1.627,0.89012,1.2382,2.0645,0.69904,1.5507,0.56889,1.3775,1.2693,0.57613,3.9032,1.3328,0.53649,2.5778,1.1964,0.73312,1.4585,1.1785,1.6159,1.7682,1.0689,0.8927,1.7924,6.5853,1.1952,0.88361,1.0098,0.93625,0.86301,1.315,1.4585,1.4203,0.56352,1.2893,0.84434,0.73911,1.0235,1.6151,3.0988
0.83534,1.9901,1.2623,1.0667,0.68188,1.4536,3.8273,1.7845,1.9332,2.2192,1.0435,0.47364,0.74141,0.67759,0.82711,1.2452,0.53369,2.2692,1.7972,1.9026,1.5608,1.4938,1.7069,6.0913,1.1666,1.8596,0.9074,0.61489,0.54067,0.66303,1.1889,0.75559,0.6729,1.2795,1.1314,2.2504,1.7466,0.82518,1.4946,0.6394,4.8732,1.8006,0.90787,0.74228,1.0206,0.51508,0.83698,1.8271,1.8202,0.85771,2.003,0.7501,3.6852,0.41827,1.2933,0.38249,0.76944,1.3785,0.93108,1.5758,1.8523,1.0139,1.7622,1.1905,0.89961,0.78642,0.85062,1.9516,0.6947,0.69064,1.5126,1.3783,0.81099,1.5745,1.3079,1.4685,0.79156,1.6242,2.0586,2.5742,4.4044,1.3612,0.67589,0.60079,1.0684,1.1677,0.6797,1.5745,0.87754,1.3932,1.2996,0.54608,0.68647,0.85599,1.9439,3.6347
1.087,1.7305,0.67563,1.3388,1.2222,1.0378,3.7942,3.3544,1.106,1.7727,1.2411,0.75182,0.97802,1.6162,1.3514,1.6623,0.872,1.017,1.0577,2.2251,1.1987,1.478,0.75577,8.2668,1.1372,1.2203,1.97,1.5593,0.58303,0.81795,1.0065,1.6862,0.98985,0.82217,0.7966,0.55635,1.2594,0.76571,2.4973,1.4306,4.2261,1.6151,0.67307,0.35018,1.4635,0.92811,1.2977,0.78674,1.1831,1.0972,2.1654,0.84949,3.7886,0.5374,0.74917,0.64446,0.99704,1.6223,1.5796,2.7211,2.025,1.9941,0.844,1.8668,1.422,1.5729,1.5675,2.165,1.8428,0.9443,1.5655,2.7112,1.333,1.0884,1.1457,0.91627,1.4161,0.97371,0.97781,1.1733,6.0057,0.79111,1.3823,0.7098,0.91625,0.64592,0.82608,1.0884,2.6631,0.62676,1.8099,1.0891,1.5665,0.69366,1.2263,2.5588
0.55555,1.3466,0.51895,0.56165,1.0022,1.3292,3.26,2.7134,0.74204,1.0244,1.1145,1.0252,0.61621,0.85586,0.42619,1.0767,1.0606,1.1892,1.5299,3.0148,1.3285,1.4366,1.7064,5.432,1.1696,1.5858,1.1238,1.6328,0.54367,0.43046,1.1233,2.0729,1.7803,1.167,1.1078,1.2101,1.6254,1.0229,2.203,0.95234,4.3188,2.3014,0.50603,1.0726,0.94782,1.4139,0.72579,1.5158,1.4437,1.2544,2.1884,0.65742,3.2051,0.52169,1.5151,0.89744,1.2187,0.42038,1.8746,2.0065,2.0308,0.69861,1.4464,1.6151,1.1026,1.0163,0.96303,1.3292,0.77652,1.2722,1.6437,1.1371,1.0336,0.78259,0.92876,1.1974,1.9364,0.6686,0.96032,1.1672,5.7848,1.142,0.96637,0.29607,1.1166,1.3184,1.1063,0.78259,1.6152,0.63391,0.78064,1.7515,1.3659,0.58364,1.1752,2.7553
0.90173,2.1672,0.46161,0.55754,0.6609,1.334,3.0427,1.1816,1.2584,0.62319,2.2882,0.98949,0.98616,1.9549,0.37426,1.0838,1.2834,1.4914,1.2994,1.9287,1.5662,0.56364,1.8074,5.3605,0.47848,1.7472,1.6257,1.9039,0.7659,0.89214,0.7018,1.4808,0.51547,1.849,1.9502,1.1936,1.4472,0.82799,2.2317,0.55627,3.2976,0.99815,1.3631,0.82344,1.8446,1.3525,1.4289,0.88257,1.2521,1.6057,1.6743,1.3626,3.2472,0.411,1.6823,1.0295,0.52278,0.48445,2.7421,1.651,1.9266,1.2145,0.90369,2.1953,1.465,0.81412,1.4046,1.5816,0.99328,0.84217,1.4894,1.5434,0.9423,1.7684,1.9397,1.2339,1.6029,0.93973,1.0473,2.2082,9.6348,1.2235,0.83618,0.61048,1.3335,0.56677,0.90616,1.7684,0.99437,1.2731,1.194,1.1086,0.17432,0.56305,1.6378,4.2427
0.51894,1.1041,1.145,0.54035,0.85151,1.7064,2.9157,1.3126,0.90079,1.2438,1.1553,1.4128,1.2961,1.9716,1.8295,1.3042,1.5676,0.62858,1.3014,2.0357,1.1751,0.77628,0.68411,5.4509,0.64594,1.4045,1.421,1.483,1.4266,0.84927,0.9264,1.2852,0.72163,1.3534,1.8004,1.654,1.8943,1.1933,2.8503,0.85475,4.2102,1.2679,0.69776,0.5186,1.1423,1.6731,1.0014,2.6699,0.93746,2.0049,2.4312,0.9502,3.9858,0.57229,1.5889,0.68819,0.46922,1.5073,1.0058,1.5957,3.6943,1.8641,0.90796,1.8789,1.0928,0.41998,0.70295,1.0796,0.65857,1.158,1.5161,0.6689,0.64317,1.0499,0.91023,1.0677,1.1482,1.6314,0.90716,2.2476,6.9596,0.86055,0.85694,0.92066,1.7549,0.34353,0.61695,1.0499,0.93814,1.1797,1.2442,0.87285,0.57119,0.8746,0.57747,2.0693
0.63948,1.1214,0.5224,0.6939,0.67125,1.757,4.1335,1.6311,0.82278,0.46017,2.2224,0.82792,0.80064,1.5056,1.3463,0.88047,1.0195,1.4933,1.3755,1.8826,2.5449,0.83826,0.82465,5.7779,0.27359,1.0846,1.6057,1.5707,0.48629,0.46233,1.3482,1.3654,1.1269,1.2669,0.94671,1.6954,2.3438,0.94227,2.2955,0.37694,1.6738,2.3312,1.2012,0.48978,1.9534,1.3715,1.8143,2.5274,1.4234,0.59528,1.095,0.99031,3.558,0.52901,1.293,1.0847,0.38277,1.0161,0.74737,1.5652,1.9786,1.1882,1.9119,1.0436,1.3137,0.68557,0.597,1.7161,0.45408,0.71781,1.9084,0.79795,0.50669,1.1492,1.4232,1.0628,2.6648,0.46399,1.3633,0.98706,7.9058,0.81243,0.74324,0.90297,0.52736,0.95119,1.0148,1.1492,1.4769,0.97765,1.4228,0.34722,0.91739,0.83086,0.53444,2.7228
0.41587,1.0281,0.61708,0.51599,1.2996,1.5327,2.6535,0.90531,1.7303,0.89269,2.4967,1.8888,1.2733,2.6726,1.3676,1.48,0.81243,1.0542,0.7759,1.8368,1.0929,0.93937,1.3421,5.4935,0.55307,1.6602,2.191,1.0066,0.8233,0.84227,1.2705,0.72631,1.3076,0.34676,1.3611,1.7856,1.2209,0.92406,1.7883,1.0035,2.3804,1.2954,1.2424,1.0831,1.893,1.0662,1.3227,1.7452,1.0668,1.3028,1.1569,0.8126,3.1406,0.18417,1.1292,0.47155,1.3889,0.71161,1.136,0.71846,2.2095,1.396,1.8951,0.69728,1.9638,0.43556,0.51192,3.2137,1.1093,1.0934,0.88513,1.0839,0.63653,0.70508,0.74742,1.7884,1.199,1.3538,2.2417,1.9032,7.9406,1.6741,0.64313,0.60604,0.52763,0.32883,1.7184,0.70508,0.92085,2.1138,0.71475,0.92277,0.73505,0.91882,1.3868,4.1022
1.0642,1.7462,0.73214,1.2693,0.56831,2.0861,3.6549,0.78407,1.3371,0.94748,1.6256,0.42476,1.0565,1.913,0.75286,0.50844,1.1779,1.5044,0.71865,2.5734,1.6085,0.88638,0.83037,6.0443,0.40583,1.5742,2.157,0.96975,0.68216,0.70142,0.71634,1.0949,0.97383,1.1592,1.2863,1.3798,2.5437,0.63691,1.3522,0.43136,1.3021,2.1033,0.3114,0.53034,2.2086,1.4535,1.0854,2.7621,0.97809,1.0575,2.1244,0.93086,3.1881,0.60471,1.3309,1.0724,0.72415,1.0742,2.0106,1.6143,1.7458,0.68459,0.94078,1.002,0.43022,0.74873,1.0536,1.7756,0.87847,2.4077,1.0577,0.52618,0.95898,1.7245,0.43081,1.6416,0.97284,0.58034,1.5637,0.70536,3.9188,0.86373,1.5779,0.57768,0.63886,0.53442,1.4798,1.7245,1.1814,0.84451,1.0777,1.1111,1.1715,0.66428,0.5703,2.8179
0.68726,1.1407,0.53453,0.69279,0.82965,1.7423,2.4722,0.33165,1.2121,0.88505,1.094,1.5081,0.95606,1.8212,1.1717,2.7671,0.91592,1.3653,1.6693,2.0295,1.3233,0.65482,1.1071,5.1292,0.55451,1.3141,1.1406,1.2727,1.1047,1.1551,1.1271,2.8327,0.55485,1.1608,1.7424,1.0028,1.566,1.5252,1.8236,0.67821,1.3554,0.75673,0.63877,1.2982,2.493,1.1731,0.61781,1.2904,0.46904,0.90681,1.1695,1.024,2.6582,0.47184,0.42967,0.32071,0.58788,1.2306,1.0191,1.726,1.8367,0.60897,1.1601,0.7335,2.1567,0.81866,0.92902,1.4829,1.1341,1.2048,1.4231,0.70416,0.88115,1.4458,1.7433,2.2376,1.3216,1.1325,1.434,0.98996,6.5284,0.89824,0.76885,0.7861,1.3423,0.68965,1.1799,1.4458,1.3504,0.93746,1.074,0.79455,1.3402,0.83158,1.23,5.0524
0.8973,0.92129,0.67958,0.85465,0.54204,2.5266,2.8784,1.3015,0.61325,1.0048,3.0924,0.84506,0.79212,1.6913,0.96248,1.8958,0.91431,1.4826,0.92323,1.9321,1.4799,0.71072,1.5519,8.0105,1.4576,1.8509,1.6207,2.3336,1.0558,0.48971,0.73942,1.9231,1.1309,0.82658,0.79748,1.8002,1.2778,1.1259,2.8927,0.39111,1.9681,0.86843,0.46351,1.3765,0.84398,1.7676,1.5943,1.8597,0.96948,1.0798,0.87392,0.57051,4.4644,0.5936,0.5309,0.42787,0.12754,1.0347,1.0767,0.98412,2.3923,0.49143,1.6069,0.82368,1.9519,0.70877,0.55797,1.3574,1.3624,1.1379,1.8535,0.24036,0.51758,1.9113,1.1774,0.98058,1.6047,0.47227,0.62473,0.60837,6.0464,0.83892,0.99123,0.61402,1.4417,0.36818,1.6686,1.9113,1.6351,0.47589,2.0079,1.0743,0.19697,1.3357,1.3875,5.1591
1.1659,1.3974,0.59787,0.5223,0.59826,1.712,3.1252,0.78013,0.68662,0.94098,1.6401,1.0422,1.067,1.7318,0.44075,1.5474,0.31719,1.6619,0.57616,1.7703,2.2942,0.75745,1.7772,4.679,0.91157,1.3522,1.661,1.4405,1.3985,0.83463,1.0187,1.2753,1.0791,0.51686,1.0764,1.0343,1.2959,0.37976,2.8844,0.92206,1.2384,2.0602,0.65001,0.67378,1.3528,1.3181,0.87854,1.7119,0.82489,1.3976,1.0515,1.7174,3.7395,0.58231,0.36504,0.6452,0.56109,0.8922,0.45849,0.97723,2.3633,0.27378,2.1406,1.8598,1.7233,0.61003,1.1797,2.4986,1.0837,1.1782,1.3312,0.32215,0.33443,1.4145,1.8489,2.0297,2.9047,1.054,0.79486,1.1299,5.1663,0.63115,0.24365,1.2116,1.1623,0.73347,0.69421,1.4145,1.8952,0.71331,1.0474,0.75659,0.5335,2.1888,1.0779,2.7666
0.50837,1.3024,0.42386,0.82753,1.2118,1.5695,2.8392,2.3654,0.67202,1.3636,2.0957,1.118,0.72291,1.1766,1.3715,1.3398,0.42919,1.2165,1.0703,2.0942,1.4228,0.83056,1.5298,7.7699,0.72382,1.7747,1.5343,2.258,0.77094,0.59135,0.96968,1.069,0.68637,1.1337,1.0044,1.3269,2.3079,0.82409,2.1364,0.69112,2.5887,1.7317,0.9481,1.0342,1.5442,1.2116,0.87433,2.4191,0.57878,0.85338,0.59388,1.1289,3.5666,0.46448,0.62873,0.98948,0.48894,1.8561,0.70556,0.74237,1.8927,0.67113,0.97797,0.99893,1.3045,1.4855,1.9404,1.4118,0.36186,0.48195,2.5314,0.73808,0.61008,1.3061,1.5075,1.8934,1.2454,0.44987,0.59861,0.53861,5.6137,1.1457,1.0209,0.88346,1.1498,0.66706,0.719,1.3061,1.3776,2.225,0.89556,1.0329,0.4144,1.3348,1.5303,3.5967
